Observation,TextUrn,Image,Comments
urn:cite:op:hmt12f.34,urn:cts:greekLit:tlg0012.tlg001.msA:12.403@η[3],"urn:cite:hmt:vaimg.VA162VN-0664@0.8686,0.2266,0.01,0.014",
urn:cite:op:hmt12f.35,urn:cts:greekLit:tlg0012.tlg001.msA:12.403@ι[4],"urn:cite:hmt:vaimg.VA162VN-0664@0.8771,0.2316,0.0062,0.0086",
urn:cite:op:hmt12f.36,urn:cts:greekLit:5026.msA.hmt:12.F1@‡,"urn:cite:hmt:vaimg.VA162VN-0664@0.2285,0.2356,0.0142,0.012",
urn:cite:op:hmt12f.37,urn:cts:greekLit:5026.msA.hmt:12.F1@ἡ,"urn:cite:hmt:vaimg.VA162VN-0664@0.2445,0.2343,0.0101,0.0132",
urn:cite:op:hmt12f.38,urn:cts:greekLit:5026.msA.hmt:12.F1@δ,"urn:cite:hmt:vaimg.VA162VN-0664@0.2531,0.2351,0.0101,0.0132",
urn:cite:op:hmt12f.39,urn:cts:greekLit:5026.msA.hmt:12.F1@ὲ,"urn:cite:hmt:vaimg.VA162VN-0664@0.2601,0.2322,0.0101,0.0132",
urn:cite:op:hmt12f.40,urn:cts:greekLit:5026.msA.hmt:12.F1@δ[2],"urn:cite:hmt:vaimg.VA162VN-0664@0.2681,0.2339,0.0101,0.0132",
urn:cite:op:hmt12f.41,urn:cts:greekLit:5026.msA.hmt:12.F1@ι,"urn:cite:hmt:vaimg.VA162VN-0664@0.2751,0.2374,0.007,0.0105",
urn:cite:op:hmt12f.42,urn:cts:greekLit:5026.msA.hmt:12.F1@α,"urn:cite:hmt:vaimg.VA162VN-0664@0.2806,0.2364,0.007,0.0105",
urn:cite:op:hmt12f.43,urn:cts:greekLit:5026.msA.hmt:12.F1@π,"urn:cite:hmt:vaimg.VA162VN-0664@0.2868,0.236,0.007,0.0105",
urn:cite:op:hmt12f.44,urn:cts:greekLit:5026.msA.hmt:12.F1@ρ,"urn:cite:hmt:vaimg.VA162VN-0664@0.293,0.236,0.007,0.0146",
