Text,Image,Folio
urn:cts:greekLit:tlg5026.msAim.hmt:12.D2,"urn:cite:hmt:vaimg.VA156RN-0327@0.5616,0.2292,0.0731,0.0218",urn:cite:hmt:msA.156r
urn:cts:greekLit:tlg5026.msAim.hmt:12.D3,"urn:cite:hmt:vaimg.VA156RN-0327@0.5806,0.2682,0.0731,0.0293",urn:cite:hmt:msA.156r
urn:cts:greekLit:tlg5026.msAim.hmt:12.D4,"urn:cite:hmt:vaimg.VA156RN-0327@0.5856,0.3734,0.0801,0.0225",urn:cite:hmt:msA.156r
urn:cts:greekLit:tlg5026.msAim.hmt:12.D5,"urn:cite:hmt:vaimg.VA156RN-0327@0.5736,0.4102,0.0531,0.0173",urn:cite:hmt:msA.156r
urn:cts:greekLit:tlg5026.msAim.hmt:12.D6,"urn:cite:hmt:vaimg.VA160VN-0662@0.415,0.5101,0.07,0.0345",urn:cite:hmt:msA.160v
urn:cts:greekLit:tlg5026.msAim.hmt:12.H10,"urn:cite:hmt:vaimg.VA161RN-0332@0.5946,0.2382,0.0711,0.0301",urn:cite:hmt:msA.161r
urn:cts:greekLit:tlg5026.msAim.hmt:12.H11,"urn:cite:hmt:vaimg.VA161RN-0332@0.5932,0.3638,0.0591,0.0103",urn:cite:hmt:msA.161r
urn:cts:greekLit:tlg5026.msAim.hmt:12.H12,"urn:cite:hmt:vaimg.VA161RN-0332@0.582,0.5838,0.0416,0.0327",urn:cite:hmt:msA.161r
urn:cts:greekLit:tlg5026.msAim.hmt:12.H13,"urn:cite:hmt:vaimg.VA161RN-0332@0.3135,0.6732,0.0432,0.0096",urn:cite:hmt:msA.161r
urn:cts:greekLit:tlg5026.msAim.hmt:12.J6,"urn:cite:hmt:vaimg.VA161VN-0663@0.438,0.3619,0.043,0.0188",urn:cite:hmt:msA.161v
urn:cts:greekLit:tlg5026.msAim.hmt:12.J7,"urn:cite:hmt:vaimg.VA161VN-0663@0.428,0.5646,0.054,0.021",urn:cite:hmt:msA.161v
urn:cts:greekLit:tlg5026.msAim.hmt:12.G3,"urn:cite:hmt:vaimg.VA160RN-0331@0.5725,0.2203,0.0568,0.0285",urn:cite:hmt:msA.160r
urn:cts:greekLit:tlg5026.msAim.hmt:12.G4,"urn:cite:hmt:vaimg.VA160RN-0331@0.5983,0.3763,0.0828,0.0195",urn:cite:hmt:msA.160r
urn:cts:greekLit:tlg5026.msAim.hmt:12.G5,"urn:cite:hmt:vaimg.VA160RN-0331@0.5285,0.4799,0.0977,0.0209",urn:cite:hmt:msA.160r
urn:cts:greekLit:tlg5026.msAim.hmt:12.G6,"urn:cite:hmt:vaimg.VA162RN-0333@0.5819,0.2782,0.0682,0.0217",urn:cite:hmt:msA.162r
urn:cts:greekLit:tlg5026.msAim.hmt:12.G7,"urn:cite:hmt:vaimg.VA162RN-0333@0.5869,0.2993,0.0826,0.021",urn:cite:hmt:msA.162r
urn:cts:greekLit:tlg5026.msAim.hmt:12.G8,"urn:cite:hmt:vaimg.VA162RN-0333@0.5821,0.353,0.0526,0.0194",urn:cite:hmt:msA.162r
