Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:5.45,"urn:cite:hmt:vaimg.VA063RN-0064@0.167,0.3989,0.464,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:5.46,"urn:cite:hmt:vaimg.VA063RN-0064@0.174,0.4177,0.443,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:5.47,"urn:cite:hmt:vaimg.VA063RN-0064@0.174,0.4335,0.454,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:5.48,"urn:cite:hmt:vaimg.VA063RN-0064@0.168,0.4576,0.426,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:5.49,"urn:cite:hmt:vaimg.VA063RN-0064@0.171,0.4741,0.443,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:5.50,"urn:cite:hmt:vaimg.VA063RN-0064@0.175,0.4921,0.388,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:5.51,"urn:cite:hmt:vaimg.VA063RN-0064@0.173,0.5064,0.435,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.52,"urn:cite:hmt:vaimg.VA063RN-0064@0.156,0.5297,0.455,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:5.53,"urn:cite:hmt:vaimg.VA063RN-0064@0.171,0.5507,0.418,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:5.54,"urn:cite:hmt:vaimg.VA063RN-0064@0.171,0.5733,0.418,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:5.55,"urn:cite:hmt:vaimg.VA063RN-0064@0.169,0.5928,0.418,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:5.56,"urn:cite:hmt:vaimg.VA063RN-0064@0.168,0.6146,0.464,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:5.57,"urn:cite:hmt:vaimg.VA063RN-0064@0.638,0.6123,0.216,0.0376"
urn:cts:greekLit:tlg0012.tlg001.msA:5.58,"urn:cite:hmt:vaimg.VA063RN-0064@0.171,0.6326,0.451,0.0293"
